Temperature,Humidity,Wind Speed,Precipitation (%),Weather Type,Atmospheric Pressure,UV Index,Season,Visibility (km),Cloud Cover
35,68,1,0,Sunny,1026.9,7,Spring,8,clear
35,49,4.5,12,Sunny,1027.6,6,Autumn,9,clear
-8,33,5.5,72,Cloudy,1021.91,10,Summer,15,overcast
-12,73,10.5,18,Snowy,968.94,8,Summer,17,partly cloudy
-6,78,20,74,Snowy,986.62,0,Winter,2.5,overcast
-4,78,2,68,Snowy,980.96,1,Winter,5,overcast
-4,75,14.5,86,Snowy,999.45,1,Winter,4,overcast
40,48,0.5,12,Sunny,1016.47,11,Summer,6.5,partly cloudy
24,33,9,18,Sunny,1011.23,7,Autumn,7.5,clear
20,57,6.5,35,Cloudy,1008.55,3,Autumn,7.5,partly cloudy
17,95,20,82,Rainy,992.15,0,Winter,1,overcast
43,34,10.5,56,Rainy,868.69,13,Winter,5,overcast
14,55,1,35,Cloudy,1011.16,4,Summer,6.5,partly cloudy
23,55,3,10,Sunny,1020.01,5,Winter,7,partly cloudy
20,51,6.5,64,Sunny,807.2,14,Summer,9,partly cloudy
-6,78,13,68,Snowy,986.97,1,Winter,2.5,overcast
65,93,16,81,Sunny,1025.75,5,Spring,3,clear
22,94,18,84,Rainy,997.96,1,Summer,2.5,overcast
38,39,9.5,11,Sunny,1021.81,11,Summer,9,clear
-8,80,1,99,Snowy,985.05,7,Winter,1,overcast
1,99,7.5,77,Snowy,985.59,1,Winter,4.5,partly cloudy
18,55,6.5,20,Cloudy,1005.98,3,Winter,8.5,partly cloudy
18,60,14.5,95,Rainy,1001.15,3,Winter,3.5,overcast
8,53,13.5,72,Cloudy,1137.35,9,Spring,16,partly cloudy
28,51,14,31,Cloudy,1018.67,2,Summer,8.5,partly cloudy
-8,89,8,91,Snowy,986.67,1,Winter,2.5,overcast
-10,92,5.5,83,Snowy,986.08,0,Winter,1.5,partly cloudy
-3,95,19.5,50,Snowy,990.58,0,Winter,4,overcast
27,52,3,30,Cloudy,1004.32,2,Spring,7.5,overcast
-8,90,5,52,Snowy,989.22,1,Winter,5,overcast
-1,98,15.5,73,Snowy,981.72,1,Winter,4,overcast
38,27,7.5,14,Sunny,1017.69,6,Winter,6.5,clear
35,49,0,11,Sunny,1027.62,11,Summer,5.5,clear
-8,92,16.5,76,Snowy,995.89,0,Winter,3.5,overcast
15,70,1,15,Cloudy,1003.62,1,Spring,5.5,overcast
-6,86,11.5,62,Snowy,988.45,0,Winter,2.5,overcast
23,64,1,5,Sunny,1013.38,6,Autumn,7.5,clear
24,84,16.5,65,Rainy,1007,0,Summer,4.5,overcast
-4,75,10.5,63,Snowy,991.06,0,Winter,3,overcast
20,70,6.5,47,Cloudy,1019.36,2,Autumn,7,partly cloudy
33,61,6,32,Cloudy,1005.61,1,Autumn,5.5,overcast
2,90,6.5,62,Snowy,995.89,1,Winter,2.5,overcast
12,102,21.5,104,Rainy,999.82,10,Autumn,5,overcast
-1,70,8,71,Cloudy,836.81,2,Spring,9.5,partly cloudy
12,60,6.5,36,Cloudy,1003.25,2,Summer,6,partly cloudy
24,67,1.5,26,Cloudy,1019.73,2,Winter,5,partly cloudy
33,86,9.5,69,Rainy,1000.28,1,Spring,3.5,overcast
2,63,20,54,Snowy,987.7,0,Winter,5,overcast
27,58,12,47,Rainy,832.01,0,Summer,13,overcast
3,109,4.5,85,Snowy,980.54,8,Winter,2,partly cloudy
32,64,6,86,Rainy,1007.86,0,Autumn,3,overcast
15,72,1,20,Cloudy,1002.98,1,Winter,9,partly cloudy
-2,49,1,96,Sunny,825.09,3,Spring,9,cloudy
17,52,8.5,30,Cloudy,1007.66,4,Spring,8.5,partly cloudy
19,77,9.5,55,Rainy,991.68,2,Winter,4.5,overcast
2,98,13.5,93,Snowy,987.75,1,Winter,4.5,partly cloudy
15,70,9,47,Cloudy,1013.5,1,Summer,7,overcast
16,54,4,18,Cloudy,1016.69,3,Summer,6.5,overcast
28,61,8.5,17,Cloudy,1018.44,3,Summer,8,partly cloudy
14,70,16,92,Rainy,1012.86,0,Autumn,4.5,overcast
-5,100,24,83,Snowy,982.04,0,Winter,2.5,overcast
45,59,14,24,Cloudy,1034.74,9,Spring,1,partly cloudy
28,96,7,94,Rainy,992.97,1,Spring,1.5,overcast
23,57,3.5,42,Cloudy,1009.55,3,Spring,8.5,overcast
12,70,12.5,52,Rainy,1013.23,1,Spring,5,partly cloudy
18,75,6.5,50,Rainy,1016.67,3,Summer,2,partly cloudy
34,35,0,16,Sunny,1010.02,5,Summer,5,clear
32,67,13.5,25,Cloudy,1011.13,1,Summer,5.5,partly cloudy
3,75,6.5,76,Snowy,991.12,0,Winter,1.5,overcast
36,64,6.5,19,Sunny,1021.82,10,Winter,9,partly cloudy
-9,90,10,63,Snowy,998.1,0,Winter,3.5,overcast
26,69,9,28,Cloudy,1001.26,2,Spring,5,partly cloudy
13,81,15,61,Rainy,1002.21,2,Autumn,4,overcast
40,59,1.5,12,Sunny,1019.86,9,Spring,9,clear
44,38,4,19,Sunny,1013.5,11,Summer,8,clear
9,108,8.5,107,Cloudy,1013.44,9,Summer,2,partly cloudy
26,67,9,90,Rainy,1010.85,3,Winter,4,partly cloudy
27,93,9.5,62,Rainy,1014.81,0,Winter,2.5,partly cloudy
33,77,5,42,Cloudy,1003.19,2,Winter,6,overcast
42,100,21,93,Cloudy,1002.56,2,Spring,10.5,partly cloudy
-2,62,20,71,Snowy,982,0,Winter,2,partly cloudy
12,84,8.5,63,Rainy,991.55,2,Winter,4.5,overcast
37,64,1.5,9,Sunny,1025.64,9,Winter,8,partly cloudy
29,51,9.5,8,Sunny,1025.48,5,Autumn,8,partly cloudy
-10,89,0,65,Snowy,995.24,0,Winter,1.5,overcast
19,60,14,77,Rainy,1014.95,3,Summer,4.5,overcast
24,62,5.5,43,Cloudy,1012.97,4,Summer,5,partly cloudy
24,46,5,19,Sunny,1019.24,10,Summer,6,clear
34,98,20,65,Rainy,1000.76,3,Summer,1.5,overcast
10,96,16.5,66,Rainy,999.85,2,Summer,2,overcast
-3,84,5,82,Snowy,980.47,1,Winter,4.5,overcast
40,51,5.5,10,Sunny,1027.11,8,Autumn,5.5,clear
14,80,8.5,84,Sunny,1026.21,5,Winter,10.5,clear
46,87,30.5,71,Rainy,1002.98,14,Summer,1,overcast
39,20,1,12,Sunny,1016.02,6,Summer,5.5,clear
28,82,19,53,Rainy,1012.48,1,Winter,1,partly cloudy
30,67,9.5,32,Cloudy,1003.71,3,Spring,7,overcast
24,62,18.5,92,Rainy,1014.22,2,Summer,5,overcast
1,49,13,12,Snowy,1157.75,7,Summer,20,cloudy
0,89,4.5,64,Snowy,989.25,1,Winter,1.5,overcast
1,79,7.5,88,Snowy,995.83,0,Winter,3,partly cloudy
58,96,11,92,Sunny,1021.48,0,Autumn,6,clear
32,63,1.5,10,Sunny,1020.11,11,Winter,7,partly cloudy
20,79,0.5,77,Cloudy,1006.32,7,Summer,6.5,partly cloudy
23,74,13,34,Cloudy,1011.92,3,Spring,7,overcast
23,70,6.5,25,Cloudy,1011.55,4,Winter,8,partly cloudy
23,73,9.5,73,Rainy,1007.4,1,Winter,1,overcast
0,77,1.5,98,Snowy,986.08,0,Winter,3.5,partly cloudy
21,64,19,72,Rainy,1007.5,0,Spring,2,overcast
-4,30,13,52,Sunny,891.12,11,Winter,10.5,partly cloudy
13,72,14,18,Cloudy,1012.23,4,Spring,6.5,partly cloudy
37,23,7.5,6,Sunny,1014.41,8,Autumn,5.5,partly cloudy
51,109,17,98,Rainy,994.03,8,Spring,5.5,overcast
22,70,10,71,Rainy,1002.73,1,Summer,4.5,overcast
42,106,22,70,Cloudy,1003.34,4,Winter,2,overcast
31,42,2,9,Sunny,1012.01,8,Spring,6,clear
25,66,6.5,65,Cloudy,1045.09,7,Autumn,5,cloudy
22,46,9,14,Sunny,1013.94,5,Winter,5.5,clear
0,96,21.5,71,Snowy,982.2,4,Winter,2.5,overcast
30,73,17,91,Rainy,1016.38,2,Winter,4.5,partly cloudy
30,77,9,26,Cloudy,1013.05,1,Summer,7,overcast
23,94,18.5,106,Sunny,1014.36,9,Autumn,3,clear
26,67,11,74,Rainy,993.37,1,Spring,1.5,overcast
32,29,4,0,Sunny,1025.6,5,Summer,7.5,clear
25,81,8.5,85,Rainy,1016.47,0,Summer,2.5,overcast
25,71,7.5,38,Cloudy,1001.02,1,Winter,7,partly cloudy
1,92,3,93,Snowy,982.11,0,Winter,3,partly cloudy
35,47,10,8,Sunny,1010.17,7,Summer,9.5,partly cloudy
39,62,4.5,1,Sunny,1012.17,9,Summer,9.5,clear
3,75,7,71,Snowy,983.75,0,Winter,2,overcast
11,51,15,39,Cloudy,1000.97,1,Winter,7.5,overcast
19,73,16.5,80,Cloudy,1014.17,6,Winter,5.5,overcast
2,66,11.5,40,Sunny,1121.11,2,Winter,6,overcast
29,93,20,94,Rainy,1001.26,3,Spring,3.5,overcast
25,78,3.5,43,Cloudy,1000.94,1,Winter,7.5,partly cloudy
24,29,9,18,Sunny,1017.04,6,Winter,8.5,clear
-16,88,15,70,Snowy,996.61,6,Winter,2,overcast
-8,83,17,90,Snowy,995.76,1,Winter,4,overcast
44,46,8,7,Sunny,1017.56,9,Winter,6,clear
0,73,13,75,Snowy,997.45,1,Winter,3,overcast
-8,84,0.5,93,Snowy,999.65,0,Winter,3,partly cloudy
44,38,1.5,1,Sunny,1021.67,5,Autumn,10,clear
-1,86,3,68,Snowy,983.82,1,Winter,3.5,overcast
12,66,9,48,Cloudy,1008.75,1,Autumn,5,partly cloudy
32,69,1,9,Sunny,1017.18,8,Autumn,7,partly cloudy
35,44,2.5,9,Sunny,1022.87,11,Spring,5.5,partly cloudy
44,21,5,14,Sunny,1012.09,5,Autumn,7,clear
-3,93,17,97,Snowy,985.44,1,Winter,2.5,overcast
37,24,0.5,16,Sunny,1021.34,10,Autumn,9,clear
26,43,2.5,14,Sunny,1024,9,Spring,6,clear
29,89,5.5,94,Rainy,1002.95,3,Spring,2,overcast
31,64,5,0,Sunny,1026.76,8,Summer,10,clear
-16,97,31,79,Snowy,986.16,13,Winter,1.5,overcast
30,44,5.5,13,Sunny,1011.89,5,Summer,8,clear
33,22,1.5,5,Sunny,1021.29,10,Summer,8.5,clear
11,61,6,42,Cloudy,1014.07,4,Autumn,6,partly cloudy
27,79,10,62,Rainy,1019.08,2,Autumn,5,partly cloudy
30,99,11.5,78,Rainy,1005.65,3,Spring,3.5,overcast
24,74,9.5,40,Cloudy,1007.32,2,Autumn,8.5,partly cloudy
32,62,8.5,38,Cloudy,1001.08,2,Autumn,6.5,partly cloudy
20,64,11.5,12,Cloudy,1001.7,4,Winter,8.5,overcast
24,74,14.5,18,Cloudy,1003.3,3,Winter,5.5,partly cloudy
-10,71,14,61,Snowy,987.04,0,Winter,4,overcast
-1,98,14,96,Snowy,985.59,0,Winter,5,overcast
-9,85,9,75,Snowy,983.88,1,Winter,2,partly cloudy
-13,32,0.5,59,Cloudy,1001.18,12,Summer,1,partly cloudy
36,37,7.5,1,Sunny,1025.02,6,Summer,9,clear
-10,75,2,57,Snowy,993.13,1,Winter,5,partly cloudy
0,86,9,79,Snowy,995.35,0,Winter,1,overcast
15,64,9.5,71,Rainy,990.83,3,Autumn,1.5,overcast
-9,62,15,98,Snowy,989.34,0,Winter,1.5,overcast
0,82,8,82,Snowy,995.36,0,Winter,3,overcast
-10,66,19.5,83,Snowy,981.96,0,Winter,3,overcast
18,86,7,66,Rainy,1011.66,3,Summer,3.5,partly cloudy
39,35,8.5,0,Sunny,1011.34,5,Spring,6.5,clear
25,76,5,63,Rainy,1004.27,1,Winter,4,partly cloudy
36,87,35.5,103,Rainy,1003.99,7,Autumn,5.5,overcast
17,60,0,33,Cloudy,1000.03,3,Summer,7.5,partly cloudy
45,40,7,34,Rainy,1184.37,14,Winter,19,cloudy
34,74,13,39,Cloudy,1012.35,3,Summer,5.5,partly cloudy
37,51,6.5,11,Sunny,1026.14,11,Autumn,6.5,clear
18,63,6.5,47,Cloudy,1000.61,3,Summer,7.5,partly cloudy
13,91,6.5,79,Rainy,1016.87,3,Autumn,4.5,overcast
29,31,3.5,17,Sunny,1015.62,6,Spring,7.5,clear
-1,92,19.5,69,Snowy,997.22,0,Winter,3,overcast
26,70,16.5,96,Rainy,1004.12,3,Summer,3,partly cloudy
19,87,14,78,Rainy,1017.07,3,Spring,3,partly cloudy
-11,20,1.5,57,Snowy,1096.28,2,Winter,5.5,cloudy
-2,83,9.5,63,Snowy,981.4,1,Winter,4,overcast
33,84,6,71,Rainy,1008.39,2,Summer,2.5,overcast
20,62,7.5,2,Sunny,1029.16,9,Spring,9,clear
24,71,5.5,69,Rainy,1010.18,0,Winter,3.5,overcast
31,65,7,53,Rainy,997.46,0,Spring,4.5,overcast
26,26,8.5,14,Sunny,1027.86,5,Summer,6.5,clear
10,72,11.5,11,Snowy,1112.53,14,Winter,5.5,cloudy
33,67,5.5,16,Cloudy,1014.51,1,Autumn,6.5,overcast
42,67,8,8,Sunny,1025.56,5,Summer,6.5,partly cloudy
26,68,10.5,10,Cloudy,1017.99,2,Summer,7.5,overcast
27,101,14,96,Rainy,1001.72,5,Summer,2,overcast
18,78,10.5,19,Cloudy,1018.58,2,Autumn,5,partly cloudy
32,22,4.5,79,Snowy,1156.51,3,Spring,14.5,cloudy
0,72,12,90,Snowy,988.09,12,Winter,1.5,overcast
19,81,15,101,Cloudy,1008.59,0,Autumn,12,partly cloudy
32,61,3.5,8,Sunny,1020.44,8,Spring,6.5,clear
19,70,6,64,Rainy,1004.27,1,Autumn,4.5,partly cloudy
30,78,11.5,94,Rainy,1018.05,2,Autumn,3.5,partly cloudy
-11,20,7,78,Sunny,842.77,14,Autumn,0.5,overcast
37,38,2.5,10,Sunny,1017.34,9,Autumn,8,partly cloudy
-2,68,20,58,Snowy,993.99,0,Winter,1.5,overcast
2,85,6,81,Snowy,986.81,1,Winter,1.5,overcast
19,71,7.5,22,Cloudy,1018.4,2,Autumn,6.5,partly cloudy
35,35,9.5,11,Sunny,1023.2,6,Autumn,10,clear
-3,108,2.5,71,Snowy,999.1,10,Winter,2,partly cloudy
25,74,9.5,16,Cloudy,1004.27,2,Summer,6.5,partly cloudy
31,67,6,17,Sunny,1017.77,11,Spring,6,clear
33,84,18.5,84,Rainy,999.08,3,Summer,4.5,overcast
14,77,6,52,Rainy,1013.52,1,Winter,4,partly cloudy
32,46,8.5,87,Cloudy,929.34,1,Winter,12,overcast
-4,80,26.5,84,Snowy,983.14,8,Winter,5.5,overcast
13,95,9.5,66,Rainy,1005.14,1,Winter,2.5,overcast
15,103,1,96,Sunny,1026.15,6,Spring,1,clear
34,65,5,21,Cloudy,1017.51,2,Summer,5,overcast
32,54,14,90,Rainy,840.45,8,Spring,3.5,cloudy
27,98,8,92,Rainy,1000.29,1,Spring,1.5,partly cloudy
32,69,6.5,87,Rainy,1005.23,1,Autumn,5,overcast
15,61,11,63,Rainy,1006.12,3,Spring,4.5,overcast
20,61,1.5,3,Sunny,1013.44,8,Winter,7,partly cloudy
17,75,6,55,Rainy,995.08,0,Summer,5,overcast
10,78,18.5,66,Rainy,1015.44,3,Spring,3.5,partly cloudy
30,66,5.5,7,Sunny,1015.27,8,Summer,6,clear
33,22,7,8,Sunny,1021.01,10,Winter,6,clear
23,69,8.5,36,Cloudy,1015.73,1,Summer,9,overcast
84,106,41.5,97,Rainy,1013.96,13,Summer,3,overcast
52,71,14.5,88,Cloudy,1007.13,11,Autumn,7,partly cloudy
24,98,7.5,77,Rainy,994.45,3,Spring,3.5,overcast
-1,66,5,96,Snowy,987.27,0,Winter,3.5,overcast
0,72,14.5,85,Snowy,985.71,14,Winter,4.5,overcast
32,84,19.5,57,Rainy,1018.35,0,Autumn,1.5,partly cloudy
-6,93,7,82,Snowy,980.03,0,Winter,2,overcast
-8,105,9,96,Snowy,989.9,0,Winter,2,overcast
12,71,7,51,Cloudy,1173.56,6,Spring,0.5,cloudy
37,56,6,0,Sunny,1029.99,5,Spring,7.5,clear
-6,47,8,68,Cloudy,1032.91,11,Winter,8,cloudy
24,33,3.5,13,Sunny,1013.48,10,Autumn,8,clear
20,50,0,12,Cloudy,1012.52,1,Winter,7,overcast
-4,79,28,109,Snowy,999.22,1,Winter,0.5,overcast
27,52,8.5,46,Cloudy,1017.76,2,Spring,5,partly cloudy
-4,65,8,56,Snowy,982.34,0,Winter,2,overcast
37,24,0,93,Sunny,1189.89,1,Summer,9.5,overcast
2,86,13.5,87,Snowy,985.35,0,Winter,3.5,overcast
30,59,8.5,5,Sunny,1011.78,6,Spring,6,clear
11,87,20,95,Rainy,1013.8,1,Autumn,2.5,overcast
-7,72,13,79,Snowy,998.68,1,Winter,1.5,overcast
12,87,41.5,73,Rainy,1016.44,6,Autumn,0.5,overcast
-5,69,13.5,83,Snowy,988.94,0,Winter,1,overcast
28,61,9,25,Cloudy,1008.96,1,Spring,5.5,overcast
40,52,3.5,3,Sunny,1028.94,7,Winter,6,clear
39,71,12.5,72,Rainy,1017.18,4,Autumn,2.5,overcast
15,74,14,45,Cloudy,1007.74,4,Spring,6.5,overcast
22,65,0,14,Sunny,1027.39,9,Winter,5.5,clear
20,23,3,7,Sunny,1022.74,5,Spring,9.5,clear
27,87,10,85,Rainy,1005.37,2,Summer,4.5,partly cloudy
-2,45,3.5,53,Rainy,1165.74,1,Autumn,0.5,cloudy
13,76,2.5,30,Cloudy,1003.77,4,Summer,7.5,overcast
-8,72,12,88,Snowy,995.84,0,Winter,4,overcast
19,74,2.5,26,Cloudy,1002.2,2,Autumn,8.5,overcast
35,23,14.5,21,Rainy,810.69,1,Autumn,18,overcast
23,88,15,93,Rainy,994.7,1,Summer,4.5,partly cloudy
-9,66,8,76,Snowy,992.35,1,Winter,1,overcast
28,74,12,38,Cloudy,1010.8,3,Summer,8,partly cloudy
19,99,18,54,Rainy,991.92,1,Summer,2,overcast
37,39,4,4,Sunny,1018.48,8,Spring,5.5,clear
1,95,11,75,Snowy,989.99,1,Winter,4,overcast
28,57,5.5,34,Cloudy,1005.98,4,Autumn,8.5,partly cloudy
-7,39,12,10,Cloudy,808.76,4,Spring,4,overcast
48,94,14.5,90,Cloudy,1013.84,0,Spring,3,partly cloudy
44,60,3,17,Sunny,1020.2,11,Winter,5.5,partly cloudy
1,64,3.5,87,Snowy,981.65,0,Winter,2.5,overcast
34,76,11,73,Rainy,1006.14,1,Winter,4,partly cloudy
20,90,14.5,66,Rainy,994.38,2,Summer,2.5,partly cloudy
32,45,1,8,Sunny,1019.67,8,Autumn,7.5,clear
18,96,25.5,93,Rainy,1011.32,14,Spring,1,overcast
-6,82,9.5,65,Snowy,998.35,0,Winter,3,partly cloudy
-9,61,11,59,Snowy,980.12,0,Winter,2.5,overcast
43,31,5.5,8,Sunny,1023.36,8,Summer,5.5,partly cloudy
16,91,19.5,96,Rainy,1014.41,2,Spring,4,overcast
41,29,5,5,Sunny,1010.62,9,Spring,6.5,clear
17,108,16,80,Sunny,1028.75,8,Spring,2.5,partly cloudy
23,23,3,10,Sunny,1013.49,11,Spring,6,partly cloudy
-18,43,9,96,Sunny,1093.61,2,Autumn,19,cloudy
1,79,5,70,Snowy,980.54,0,Winter,1.5,overcast
26,71,0.5,13,Cloudy,1009.72,1,Autumn,7,partly cloudy
-4,81,1.5,53,Snowy,991.79,0,Winter,1.5,overcast
34,97,17,86,Rainy,1014.61,1,Spring,3,partly cloudy
-2,92,9,66,Snowy,998.83,1,Winter,3.5,overcast
44,69,3,12,Sunny,1016.25,9,Autumn,8,partly cloudy
-13,87,13.5,74,Snowy,996.55,1,Winter,4,overcast
20,47,4,12,Sunny,1015.65,7,Summer,6.5,clear
39,88,19.5,85,Sunny,1018.33,5,Summer,6.5,clear
6,107,1.5,101,Snowy,980.27,10,Winter,2,overcast
23,74,11.5,109,Rainy,1019.8,14,Summer,1.5,overcast
19,64,6.5,26,Cloudy,1014.52,4,Spring,7.5,partly cloudy
-1,90,1,94,Snowy,998.32,0,Winter,4.5,overcast
19,68,6.5,42,Cloudy,1012.74,2,Winter,5,partly cloudy
28,76,11,57,Rainy,992.96,0,Autumn,2.5,overcast
12,82,9.5,51,Rainy,1011.51,3,Autumn,4.5,partly cloudy
49,109,23.5,100,Cloudy,1003.42,8,Winter,5.5,overcast
-6,84,14.5,54,Snowy,990.94,0,Winter,5,overcast
18,67,16,54,Rainy,994.09,2,Winter,1.5,overcast
-23,91,34,78,Snowy,980.5,4,Winter,1.5,overcast
33,72,9,64,Rainy,1015.3,3,Spring,2,overcast
30,56,13.5,26,Rainy,1101.14,14,Summer,14,overcast
-3,73,1.5,72,Snowy,996.64,1,Winter,2,overcast
-3,99,15,98,Snowy,999.92,0,Winter,1,overcast
18,52,6.5,44,Cloudy,1010.98,3,Spring,8,partly cloudy
-2,85,14.5,95,Snowy,999.03,1,Winter,4,overcast
22,53,14,27,Cloudy,1003.23,4,Summer,7.5,overcast
13,74,12,50,Rainy,1005.57,1,Summer,3,partly cloudy
42,25,3.5,18,Sunny,1025.97,6,Autumn,5.5,clear
-1,85,14,53,Snowy,997.97,0,Winter,2,overcast
0,92,5.5,77,Snowy,981.31,0,Winter,4,overcast
-8,61,18.5,79,Snowy,987.44,0,Winter,1.5,overcast
26,70,19,79,Rainy,1001.72,1,Spring,3,partly cloudy
12,61,11.5,38,Cloudy,1014.37,1,Spring,8.5,overcast
31,77,13.5,17,Cloudy,1018.41,4,Autumn,6,overcast
15,76,9.5,19,Cloudy,1003.2,2,Winter,8,partly cloudy
-5,76,15,73,Snowy,997.76,1,Winter,3.5,overcast
34,77,0.5,25,Cloudy,1014.04,4,Spring,6.5,partly cloudy
17,70,3.5,27,Cloudy,1008.03,3,Autumn,8,overcast
17,77,2,35,Cloudy,1018.15,4,Autumn,8,overcast
38,23,9.5,2,Sunny,1025.88,6,Winter,6,partly cloudy
15,90,11,57,Rainy,1012.32,3,Winter,5,partly cloudy
28,60,16.5,53,Rainy,995.48,2,Spring,4,overcast
24,78,8.5,87,Rainy,1010.48,1,Winter,1.5,partly cloudy
34,71,6,42,Cloudy,1008.36,4,Spring,7,partly cloudy
-7,87,0.5,96,Snowy,983.82,1,Winter,3,overcast
34,38,7.5,18,Sunny,1017.97,8,Winter,6.5,clear
35,81,21,89,Cloudy,1011.12,5,Winter,9.5,partly cloudy
24,29,2,13,Sunny,1028.6,9,Autumn,6.5,clear
29,92,10.5,92,Rainy,998.75,1,Autumn,3.5,partly cloudy
35,53,7,12,Sunny,1011.07,5,Summer,7,clear
25,20,8,2,Sunny,1027.71,10,Winter,9.5,partly cloudy
2,101,20.5,107,Snowy,986.28,8,Winter,2.5,partly cloudy
29,37,1.5,5,Sunny,1013.31,9,Autumn,7,partly cloudy
29,88,5,82,Rainy,997.72,2,Summer,1,partly cloudy
-4,76,18.5,71,Snowy,980.59,1,Winter,3,overcast
21,85,13,77,Rainy,994.52,2,Winter,1.5,overcast
37,29,8.5,19,Sunny,1019.46,10,Summer,7,partly cloudy
-9,61,12.5,95,Snowy,982.7,0,Winter,2.5,overcast
-9,71,19,50,Snowy,988.53,0,Winter,4.5,overcast
20,87,6,55,Rainy,1002.32,3,Spring,1,partly cloudy
20,91,12.5,66,Rainy,1002.69,2,Summer,3,overcast
0,76,0.5,71,Snowy,996.17,0,Winter,1.5,overcast
37,34,4.5,18,Sunny,1010.87,11,Autumn,8.5,clear
15,66,11,15,Cloudy,1015.94,4,Autumn,7.5,partly cloudy
-5,97,10,78,Snowy,980.14,1,Winter,1.5,overcast
58,93,9,103,Sunny,1012.64,9,Winter,5,clear
36,52,7,4,Sunny,1024.01,5,Summer,7,partly cloudy
-7,96,4,76,Snowy,983.19,1,Winter,2.5,overcast
25,30,9,8,Sunny,1014.78,8,Winter,9,clear
41,65,3,9,Sunny,1021.47,5,Winter,7.5,clear
4,92,4.5,50,Snowy,986.9,1,Winter,4,overcast
63,84,8,105,Sunny,1020.26,14,Winter,4.5,clear
27,96,19.5,89,Cloudy,1014.54,5,Spring,3,partly cloudy
32,50,9,23,Cloudy,1018.91,4,Spring,8.5,partly cloudy
31,53,6,14,Cloudy,1018.54,2,Autumn,8,overcast
19,99,10,59,Rainy,1006.54,1,Spring,2.5,overcast
18,52,13,33,Cloudy,1013.69,2,Summer,8.5,partly cloudy
10,70,17,83,Rainy,1002.78,0,Summer,5,overcast
4,96,8,85,Snowy,994.7,1,Winter,2,overcast
32,42,5,3,Sunny,1019.79,11,Winter,6.5,partly cloudy
30,60,2,6,Sunny,1027.02,7,Autumn,8.5,clear
17,108,38,94,Rainy,1018.43,2,Summer,2.5,overcast
-3,91,12.5,94,Snowy,994.52,0,Winter,4,overcast
28,79,9.5,23,Cloudy,1005.74,4,Winter,6,overcast
20,70,7.5,72,Rainy,1009.77,3,Autumn,2,overcast
23,69,9.5,10,Sunny,1012.91,9,Spring,8.5,clear
44,72,3,12,Snowy,949.13,10,Winter,19.5,cloudy
-9,88,8.5,92,Snowy,984.16,0,Winter,3.5,partly cloudy
12,83,9.5,89,Rainy,994.8,2,Autumn,1.5,partly cloudy
22,93,14,67,Rainy,1013.52,1,Spring,4,overcast
-5,77,17.5,62,Snowy,984.25,0,Winter,3,overcast
43,33,9,69,Cloudy,930.93,10,Winter,14.5,overcast
15,60,14.5,47,Cloudy,1008.5,1,Spring,8,overcast
27,71,9,16,Cloudy,1005.21,2,Spring,7.5,partly cloudy
34,47,2,10,Snowy,1152.88,2,Autumn,15.5,overcast
44,40,8,19,Sunny,1022.32,7,Autumn,7.5,partly cloudy
-3,80,11,52,Snowy,982.1,0,Winter,2,overcast
34,74,8.5,21,Cloudy,1016.79,2,Winter,7.5,partly cloudy
12,70,5.5,95,Rainy,998.41,0,Autumn,1.5,overcast
20,61,10.5,30,Cloudy,1007.78,1,Spring,6,overcast
21,69,9,18,Cloudy,1013.76,3,Spring,5.5,partly cloudy
14,83,16.5,79,Rainy,1014.83,3,Spring,4,overcast
-3,71,8.5,99,Snowy,995.82,1,Winter,2.5,overcast
11,66,12.5,28,Snowy,1146.89,1,Autumn,2.5,partly cloudy
29,76,7.5,12,Cloudy,1011.62,4,Spring,6.5,partly cloudy
-3,67,15.5,67,Snowy,992.81,1,Winter,1.5,overcast
35,65,6.5,12,Sunny,1019.49,7,Autumn,6,clear
17,88,14.5,73,Rainy,997.35,3,Autumn,2.5,overcast
32,72,16,57,Rainy,1003.13,1,Autumn,2.5,overcast
-4,79,14.5,57,Snowy,984.97,0,Winter,1,partly cloudy
0,78,12,98,Snowy,993.79,1,Winter,3,overcast
23,22,9,17,Sunny,1012.69,10,Spring,6,partly cloudy
11,88,22.5,77,Sunny,1028.97,11,Summer,7,clear
27,78,13,14,Cloudy,1004.29,2,Spring,6.5,partly cloudy
48,38,10,98,Snowy,972.02,12,Winter,20,overcast
48,67,10,53,Cloudy,1144.28,9,Winter,17,partly cloudy
-5,72,10.5,87,Snowy,987.35,1,Winter,3,overcast
27,77,11.5,45,Cloudy,1000.92,2,Spring,8,partly cloudy
-12,29,9,58,Snowy,845.51,1,Autumn,16.5,overcast
13,55,9.5,36,Cloudy,1005.56,3,Summer,8.5,overcast
30,60,5.5,27,Cloudy,1001.09,4,Spring,8,overcast
-8,76,4,74,Snowy,994.45,1,Winter,2,overcast
40,36,7.5,15,Sunny,1016.03,7,Winter,10,partly cloudy
19,56,5,28,Cloudy,1000.45,4,Summer,7.5,overcast
35,35,5.5,12,Sunny,1027.14,10,Autumn,7,clear
50,105,22.5,73,Rainy,1004.15,11,Spring,2.5,partly cloudy
20,61,5.5,46,Cloudy,1007.32,4,Winter,6.5,overcast
20,54,3.5,18,Cloudy,1008.17,2,Autumn,8,partly cloudy
36,21,9,31,Snowy,805.36,9,Spring,16,cloudy
